tweet_id,text,location_mentions
ID_1111088845058162689,"1)The Yazidi community in Lincoln, Nebraska, has delivered humanitarian aids to flood victims in Nebraska, specifically to the city of Fremont, who were in desperate need of this assistance and most affected by floods. The Yazidi voluntary team transported four trailers loaded","[{'text': 'Lincoln', 'type': 'City/town', 'start_offset': 26, 'end_offset': 33}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 35, 'end_offset': 43}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 97, 'end_offset': 105}, {'text': 'Fremont', 'type': 'City/town', 'start_offset': 135, 'end_offset': 142}]"
ID_1113031417557069824,"Nebraska needs your help! Historic flooding has displaced tens of thousands of people and destroyed over 1500 miles of roads and bridges. If you can, please call 844-278-8555 to donate to @redcross or use the #NebraskaStrong to help spread the message. @GovRicketts","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 0, 'end_offset': 8}]"
ID_1110922570952519687,Heres a sampling of nonprofits responding to the flooding in Nebraska right now. A lot of faith-based organizations on the list. #NebraskaFlood,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 61, 'end_offset': 69}]"
ID_1110575921545789448,RT @OWHnews: Nebraska seeks federal aid for ag losses from harsh weather before #floods,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 13, 'end_offset': 21}]"
ID_1111106517502091269,Helping the #FARMERS should be a National First Priority over OIL Companies. Food is important. #Congress #Senate #Tytlive #Nebraska #Progressives,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 124, 'end_offset': 132}]"
ID_1111628084044840961,"Foresters is offering assistance to its eligible members affected by flooding in Arkansas, Iowa, Illinois, Louisiana, Minnesota, Missouri, Mississippi, Montana, Nebraska, South Dakota and Wisconsin.","[{'text': 'Arkansas', 'type': 'State', 'start_offset': 81, 'end_offset': 89}, {'text': 'Iowa', 'type': 'State', 'start_offset': 91, 'end_offset': 95}, {'text': 'Illinois', 'type': 'State', 'start_offset': 97, 'end_offset': 105}, {'text': 'Louisiana', 'type': 'State', 'start_offset': 107, 'end_offset': 116}, {'text': 'Minnesota', 'type': 'State', 'start_offset': 118, 'end_offset': 127}, {'text': 'Missouri', 'type': 'State', 'start_offset': 129, 'end_offset': 137}, {'text': 'Mississippi', 'type': 'State', 'start_offset': 139, 'end_offset': 150}, {'text': 'Montana', 'type': 'State', 'start_offset': 152, 'end_offset': 159}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 161, 'end_offset': 169}, {'text': 'South Dakota', 'type': 'State', 'start_offset': 171, 'end_offset': 183}, {'text': 'Wisconsin', 'type': 'State', 'start_offset': 188, 'end_offset': 197}]"
ID_1113104291512844288,Read how our team helped a #Nebraska family begin to recover from flooding. The Youngs have served with Operation Christmas Child for more than two decades and never imagined they would need help themselves.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 28, 'end_offset': 36}]"
ID_1110559063253884929,"Sarah Perkins impeccable work on over 50 relief operations (including currently in Nebraska) lead a donor in @RedCrossNCR to fund a new ERV, but only if it was dedicated in Sarahs honor! Well here it is, congratulations on this incredibly well deserved honor! #ROC","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 83, 'end_offset': 91}]"
ID_1110897432215330816,Support Nebraska Flooding Relief and Recovery:,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 8, 'end_offset': 16}]"
ID_1113169804838531074,Nebraska is developing a national early learning network. Our strengths-based Getting Ready” program supports children growing up in poverty. Watch this short video to learn more. #InOurGritOurGlory,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 0, 'end_offset': 8}]"
ID_1112117206005878784,"Flooding in the midwest has already caused 3 deaths and $3 billion in damage. These events, once unthinkable, are now commonplace. We face a simple choice: decarbonize now, or watch the suffering increase every day. #ClimateCrisis #NebraskaStrong ",[]
ID_1111047066669731841,Historic flooding like I’ve never seen before hit Nebraska this past week. It’s devastated infrastructure and has resulted in tragic loss of innocent life.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 50, 'end_offset': 58}]"
ID_1111663270434234368,Preview of years to come - $millions in flood costs to roads in Eastern Nebraska.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 72, 'end_offset': 80}]"
ID_1111028617327321093,@Disney have you heard about the devastating floods in Nebraska? It would be great if you could donate books to the over 200 children that lost their homes and lives from my moms school. These little kids need something to have to smile!,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 55, 'end_offset': 63}]"
ID_1110951385045049345,"Heres an easy and useful way to support our neighbors, Nebraska Cattlemen and their flooding relief efforts. You can also donate directly online through the Nebraska Cattlemens website.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 55, 'end_offset': 63}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 157, 'end_offset': 165}]"
ID_1113020823047192577,"FD woman seeking donations for Nebraska, Iowa flooding victims #thisisfortdodge","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 31, 'end_offset': 39}, {'text': 'Iowa', 'type': 'State', 'start_offset': 41, 'end_offset': 45}]"
ID_1113073348265893889,"Anyone with ties to North Central Nebraska might consider giving to the Assembly of God Flood Disaster Relief Fund. This Fund serves Boyd, Holt, and Knox Counties. Call KBRX (402)336-1629 for further information","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 34, 'end_offset': 42}, {'text': 'Boyd', 'type': 'County', 'start_offset': 133, 'end_offset': 137}, {'text': 'Holt', 'type': 'County', 'start_offset': 139, 'end_offset': 143}, {'text': 'Knox', 'type': 'County', 'start_offset': 149, 'end_offset': 153}]"
ID_1110719607982227457,"The Passuello family from Fall Creek is planning to make a trip to Iowa and Nebraska next week to deliver hay, feed, and mineral for the farmers and the livestock impacted by recent flooding.","[{'text': 'Fall Creek', 'type': 'City/town', 'start_offset': 26, 'end_offset': 36}, {'text': 'Iowa', 'type': 'State', 'start_offset': 67, 'end_offset': 71}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 76, 'end_offset': 84}]"
ID_1110823386484215809,"As record flooding continues to plague the Midwest, more than 550 Red Cross workers are helping people in hard-hit communities across Nebraska, Iowa, Illinois, Kansas and Wisconsin.","[{'text': 'Midwest', 'type': 'District', 'start_offset': 43, 'end_offset': 50}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 134, 'end_offset': 142}, {'text': 'Iowa', 'type': 'State', 'start_offset': 144, 'end_offset': 148}, {'text': 'Illinois', 'type': 'State', 'start_offset': 150, 'end_offset': 158}, {'text': 'Kansas', 'type': 'State', 'start_offset': 160, 'end_offset': 166}, {'text': 'Wisconsin', 'type': 'State', 'start_offset': 171, 'end_offset': 180}]"
ID_1110360724113481730,#NEBRASKA STATE OF EMERGENCY Last weeks blizzard & heavy rain fall caused devastating floods in rural Nebraska. Help is needed. Monetary #donations use the links below:   Thank you for considering donating to help #rural #America!,"[{'text': 'NEBRASKA', 'type': 'State', 'start_offset': 1, 'end_offset': 9}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 102, 'end_offset': 110}, {'text': 'America', 'type': 'Continent', 'start_offset': 222, 'end_offset': 229}]"
ID_1110264113282904064,"The Elkhorn River consumes a section of western Douglas County Sunday, March 17, 2019, in Omaha, Neb. Hundreds of people were evacuated from their homes in Nebraska and Iowa as levees succumbed to the rush of water. (Jeff Bundy/Omaha World-Herald via AP) #Nature ","[{'text': 'Elkhorn River', 'type': 'Natural Point-of-Interest', 'start_offset': 4, 'end_offset': 17}, {'text': 'western Douglas County', 'type': 'County', 'start_offset': 40, 'end_offset': 62}, {'text': 'Omaha', 'type': 'City/town', 'start_offset': 90, 'end_offset': 95}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 156, 'end_offset': 164}, {'text': 'Iowa', 'type': 'State', 'start_offset': 169, 'end_offset': 173}]"
ID_1111414453478645760,Eagle Communications collecting money for Nebraska flood victims - The Salina Post,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 42, 'end_offset': 50}]"
ID_1113284663273852928,WOW! What an incredible thing to do! Woman buys out closing Payless store to donate shoes to Nebraska flood victims,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 93, 'end_offset': 101}]"
ID_1111070115414659075,"Iowa, Nebraska, South Dakota and Wisconsin all have declared a national state of emergency after extreme winter weather","[{'text': 'Iowa', 'type': 'State', 'start_offset': 0, 'end_offset': 4}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 6, 'end_offset': 14}, {'text': 'South Dakota', 'type': 'State', 'start_offset': 16, 'end_offset': 28}, {'text': 'Wisconsin', 'type': 'State', 'start_offset': 33, 'end_offset': 42}]"
ID_1111954598246391808,Never underestimate the power of community! (Banner at the end is a little tough to read- but you’re watching a Pay It Forward Parade of hay donations to flood victims in Nebraska) How will you pay it forward today? #Americanpride #genuinelocal,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 171, 'end_offset': 179}]"
ID_1110917576211746816,Im in Omaha at a meeting of Within Reach. The network of local churches has gathered to hear from nationwide ministries responding to the flooding across the state of Nebraska about how they can help.  #NebraskaFlood,"[{'text': 'Omaha', 'type': 'City/town', 'start_offset': 6, 'end_offset': 11}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 167, 'end_offset': 175}]"
ID_1111758649414897664,9 trucks filled with donated hay heading for Nebraska  via @bistrib,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 45, 'end_offset': 53}]"
ID_1110698764220747776,@SenRonJohnson Extreme weather has again damaged a major military base ? 4/25/2019 Corrupt Fools cost taxpayers by denying climate change!,[]
ID_1110350090416328704,RAW: Aerial view of flooding damage in Nebraska  via @YouTube,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 39, 'end_offset': 47}]"
ID_1112742740931026944,Proud of our FCA chapter for collecting donations for Nebraska flood victims! #nebraskastrong,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 54, 'end_offset': 62}]"
ID_1110889390375612417,Mental health providers say need is great for care among Nebraska flood victims  #Nebraska,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 57, 'end_offset': 65}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 82, 'end_offset': 90}]"
ID_1112263521977298944,Grand Island organization host fundraiser to fight #HumanTrafficking: NTV,"[{'text': 'Grand Island', 'type': 'City/town', 'start_offset': 0, 'end_offset': 12}]"
ID_1110508373907247104,"BOONE, Iowa---All throughout Nebraska, Iowa, and South Dakota, The Salvation Army’s Emergency Disaster Teams have been on active duty, ever since the flood waters started to","[{'text': 'Iowa', 'type': 'State', 'start_offset': 7, 'end_offset': 11}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 29, 'end_offset': 37}, {'text': 'Iowa', 'type': 'State', 'start_offset': 39, 'end_offset': 43}, {'text': 'South Dakota', 'type': 'State', 'start_offset': 49, 'end_offset': 61}]"
ID_1110918077225553926,"LCC AFFILIATE CONGREGATION, TRINITY - FREMONT, NEBRASKA, HELPS MEMBERS AND COMMUNITY AFFECTED BY FLOODS- To give, please visit  Your Donations Still Needed for Flood Recovery in Nebraska #WednesdayWisdom","[{'text': 'NEBRASKA', 'type': 'State', 'start_offset': 47, 'end_offset': 55}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 178, 'end_offset': 186}]"
ID_1110943651998257152,NDOT announced Wednesday its working to start repairs to roadways and bridges on various emergency projects in northeast Nebraska.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 121, 'end_offset': 129}]"
ID_1110296347977109505,RT @NTVsValerieMia: Wood River community continues to document damage as they try to qualify for federal aid,"[{'text': 'Wood River community', 'type': 'Other locations', 'start_offset': 20, 'end_offset': 40}]"
ID_1112897452108120064,The American Spirit ἟A἟8 Neighbors Helping Neighbors More Than 50 Farmers & Businesses Sent Hay & Supplies to Farmers in Nebraska ὄ7  God Bless Our Farmers ὤ7‍♀️,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 121, 'end_offset': 129}]"
ID_1110589777957527552,"Nebraska University System announces fund for students, staff impacted by floods","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 0, 'end_offset': 8}]"
ID_1110548647320666112,"Severe #flooding was reported on the #Missouri River and its tributaries in the past two weeks. These before-and-after water extent masks derived from #Copernicus #Sentinel data give a view of what one of the hardest-hit locations, (around #Omaha, Nebraska) is dealing with.","[{'text': 'Missouri', 'type': 'State', 'start_offset': 38, 'end_offset': 46}, {'text': 'Omaha', 'type': 'City/town', 'start_offset': 241, 'end_offset': 246}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 248, 'end_offset': 256}]"
ID_1110957312854888448,"Following the historic #Nebraska #floods, the @NCTACurtis will begin accepting donations of hay bales for farmers and ranchers in need.  #NebraskaFlood2019 #NebraskaFloods #NebraskaStrong","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 24, 'end_offset': 32}]"
ID_1112080095987056640,"Friday, the community action partnership of Mid–Nebraska hosted a food pantry in Elm Creek to help assist those affected by the flooding. Tiffany Maddox caught up with them and has more:","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 48, 'end_offset': 56}]"
ID_1110633472912183297,"In this week’s Nebraska Ag Update, you can find information on resources available for disaster relief. March 22, 2019 issue »  Subscribe to the Nebraska Ag Update »","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 15, 'end_offset': 23}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 145, 'end_offset': 153}]"
ID_1110270425882415106,"AgWebEditor: Massive flooding in the Midwest last week compromised 13% of the nation’s ethanol production capacity as plants in Nebraska, Iowa and South Dakota have shut down or scaled back production following the storms.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 128, 'end_offset': 136}, {'text': 'Iowa', 'type': 'State', 'start_offset': 138, 'end_offset': 142}, {'text': 'South Dakota', 'type': 'State', 'start_offset': 147, 'end_offset': 159}]"
ID_1111835234000080896,"We are overwhelmed by the support from across the country for our hay hauling efforts during Operation Hay Lift. Thank you to AgXplore for generously offering to match donations made to Nebraska Flood Relief, and","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 186, 'end_offset': 194}]"
ID_1113188164926095362,RT @marketjournal: Nebraskas cow-calf producers continue to see losses from the floods. #agtwitter #nefloods #nebraska #2019flooding,"[{'text': 'Nebraskas', 'type': 'State', 'start_offset': 19, 'end_offset': 28}, {'text': 'nebraska', 'type': 'State', 'start_offset': 110, 'end_offset': 118}]"
ID_1111017194861875203,"Until Mon eve, flooding around Fremont, NE, was so severe that traffic was largely cut off from the city as most highway lanes were underwater. Private pilots offered free flights to shuttle stranded residents in and out of the city before roads reopened","[{'text': 'Fremont', 'type': 'City/town', 'start_offset': 31, 'end_offset': 38}]"
ID_1111366555655434240,"Continue the momentum, help the FFA members of the Lakeview FFA Chapter in Columbus, Nebraska with some flood relief. You can donate money or buy a t-shirt just follow the link. #NEFloodRelief #HealingtheHeartland #FFASupportingFFA","[{'text': 'Columbus', 'type': 'City/town', 'start_offset': 75, 'end_offset': 83}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 85, 'end_offset': 93}]"
ID_1110840701376479233,"The Mosaic Company announces $50,000 contribution to support Nebraska and Iowa Disaster Relief. @GovRicketts @nefarmbureau @neagfoundation #NebraskaStrong Learn more:","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 61, 'end_offset': 69}, {'text': 'Iowa', 'type': 'State', 'start_offset': 74, 'end_offset': 78}]"
ID_1113230604827594753,Nebraska woman buys all remaining shoes at Payless store to donate to flood victims She made a deal to buy all 204 remaining pairs of shoes.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 0, 'end_offset': 8}]"
ID_1111000302981771264,The Nebraska Cattlemen and the Nebraska Farm Bureau have announced disaster relief funds for cattlemen affected by the flood. Please click here to help  #NebraskaStrong,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 4, 'end_offset': 12}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 31, 'end_offset': 39}]"
ID_1113086270371217408,Dems Are Playing Games With Peoples Lives: Dems stall disaster relief for the Midwest Flood Victims. I live in South Dakota and we had a once 50 year flooding along with Nebraska and Iowa. Those affected are trying to put their lives back together.,"[{'text': 'South Dakota', 'type': 'State', 'start_offset': 111, 'end_offset': 123}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 170, 'end_offset': 178}, {'text': 'Iowa', 'type': 'State', 'start_offset': 183, 'end_offset': 187}]"
ID_1110390302156693505,"In just a few hours of asking, donations are pouring into the Iowa City Animal Shelter. They’ll be sending a trailer of supplies to Nebraska for animals of the flood victims. ASKING FOR: metal dishes, food for cats/dogs, blankets, towels, kitty litter","[{'text': 'Iowa City', 'type': 'City/town', 'start_offset': 62, 'end_offset': 71}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 132, 'end_offset': 140}]"
ID_1110945827722350592,"Platte County Sheriffs Dept. says, a high school senior is dead, after crashing his pickup truck east of Columbus. ","[{'text': 'Columbus', 'type': 'City/town', 'start_offset': 105, 'end_offset': 113}]"
ID_1113278730300993536,A Kansas woman bought the entire remaining stock of a closing local Payless store for $100 and donated all the shoes to flooding victims in Nebraska. See: NA-175TU,"[{'text': 'Kansas', 'type': 'State', 'start_offset': 2, 'end_offset': 8}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 140, 'end_offset': 148}]"
ID_1111660478437179392,"Regents being briefed on NUs response to #NebraskaFlood. System-wide response is being led by @UNLExtension Director @cahibberd: The U of Nebraska has an opportunity to put into place a thoughtful, coordinated, system-wide effort to help Nebraskans deal with this flood.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 138, 'end_offset': 146}]"
ID_1113213450875023360,"Women buys out Payless store, sends shoes to Nebraska Flood victims #Flood2019","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 45, 'end_offset': 53}]"
ID_1110873806464270336,We drove to Nebraska today to document the devastation of the floods and assist with rescue efforts. I will never be the same after what I saw today. Ὁ4,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 12, 'end_offset': 20}]"
ID_1110278358921809925,"A bit more info: Those areas affected by the floods the worst in Nebraska will see social workers from the nearest region coming by to provide assistance! If you see a social worker out there, please thank them for their hard work. They have traveled far to provide support!","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 65, 'end_offset': 73}]"
ID_1110272051170983936,Phoenix-Based Red Cross Volunteer To Assess Nebraska Floods With Drone  #PD #Police #FD #firefighters #SafetyFirst #PublicSafety #FirstResponder #Rescue #drones #drone #uav #uas #eagle_drones_us #eagledrones @eagle_drones_us,"[{'text': 'Phoenix', 'type': 'State', 'start_offset': 0, 'end_offset': 7}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 44, 'end_offset': 52}]"
ID_1113176263940689920,"The WDE would like to give a huge shout-out to the staff and students at Douglas High School (Converse County School District #1) for raising $343 for flood relief efforts in Fremont, Nebraska. Heres the letter they sent to the staff and students at Fremont Senior High:","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 184, 'end_offset': 192}]"
ID_1111822152137793536,"So proud of my students, staff, and families. These #KnightsofNewell collected coins to help flood relief in Nebraska! In just over a week, with no prizes, competition, or reward they collected $1,461.93!!!! AMAZING!! #BeGrand #NebraskaStrong","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 109, 'end_offset': 117}]"
ID_1111014205287653377,@buzzman888 @Trump454545 @AOC I hate to disappoint her but I I am from Nebraska and the water is subsiding yes there is substantial damages in areas of my state but Im not drowning majority is recovering because thats what Nebraska does we know how to recover we dont cry to Congress she knows nothing,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 71, 'end_offset': 79}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 223, 'end_offset': 231}]"
ID_1111293392678322177,"Please please go check out @MegachopCEO stream Friday and if you are able to, help out. I will be matching donations from my stream Friday up to 2k Lino and sending it that way! #dlivelove @DliveRetweets",[]
ID_1113243122245480448,"When flooding impacted her home state of #Nebraska, this Red Crosser jumped into action. Here’s her experience helping families recover after the disaster:","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 42, 'end_offset': 50}]"
ID_1110306978440667136,"@jrogers01 @NancyWerle7 @superyayadize @realDonaldTrump Nebraska, Iowa and Missouri are definitely red states, doh. Its a little more than known, what rock are you under?! To top it off youre 10 days late to the conversation & again living under a rock, as disaster relief started 3 days ago. After our states fought for it! #Late","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 56, 'end_offset': 64}, {'text': 'Iowa', 'type': 'State', 'start_offset': 66, 'end_offset': 70}, {'text': 'Missouri', 'type': 'State', 'start_offset': 75, 'end_offset': 83}]"
ID_1110546506086526976,RT @bgcodr: Okla. Baptist Disast Relief oversees flood recovery efforts in Nebraska,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 75, 'end_offset': 83}]"
ID_1111317686582161409,"Another local round-up of flood-related issues in Northeast Nebraska, including cost of a new water line in Spencer and where to find assistance.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 60, 'end_offset': 68}]"
ID_1110664517044834309,A group is headed out to Nebraska Wednesday to help farmers devastated by blizzards and floods. #FreetoRead,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 25, 'end_offset': 33}]"
ID_1111172411783692288,"I’m selling paintings similar to this! I can do any silhouette with any color or pattern behind it. 75% of sales will be donated to farmers and ranchers back home in Nebraska!! $20 for a 8x11 in, $25 for 11x14 in. Please retweet to share the word and help those in need!!","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 166, 'end_offset': 174}]"
ID_1110877482784313347,Funds for flooding relief in Nebraska are being collected by the BHS National Honor Society. The money will be accepted until Thursday at noon. Please bring money to the BHS office or any NHS member by Thursday. The money will be directed to a Nebraska group specifically. #TPOD,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 29, 'end_offset': 37}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 244, 'end_offset': 252}]"
ID_1111822191920902144,NEW: Officials say Offutt Air Force Base has returned to full operation in Nebraska after its runway and dozens of buildings were inundated by floodwaters from the nearby Missouri River earlier this month.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 75, 'end_offset': 83}, {'text': 'Missouri', 'type': 'State', 'start_offset': 171, 'end_offset': 179}]"
ID_1112773126163578880,Kearneyite Judy Witte named an outstanding volunteer by the Nebraska Hospice and Palliative,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 60, 'end_offset': 68}]"
ID_1113246794820005888,RT @kmbc: Woman buys out closing Payless store to donate to Nebraska,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 60, 'end_offset': 68}]"
ID_1112056873333784577,Thank you Carey Community!!! The items you donated to help those in need in Nebraska have been delivered to a trailer that leaves tomorrow. Your items will be in Nebraska tomorrow evening. Prayers to the crew for safe travels! #OhiosRuralAmericaReliefEfforts,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 76, 'end_offset': 84}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 162, 'end_offset': 170}]"
ID_1111242802250145793,"In Nebraska alone, the flooding has already caused more than $1 billion in damages, with more than 2,000 homes and 340 businesses lost. But there’s no climate change, nothing to worry about here ὣ3ὤ1ὢ1","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 3, 'end_offset': 11}]"
ID_1110270125926739968,.@jtimberlake is planning to help #Nebraska flood victims,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 35, 'end_offset': 43}]"
ID_1110662859099377664,The Nebraska Department of Health and Human Services (DHHS) and the Nebraska Department of Environmental Quality (DEQ) are offering free water testing to private well owners affected by floods.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 4, 'end_offset': 12}]"
ID_1110379617771245568,Goods have arrived in Battle Creek-thanks so much Frenchman Valley Coop @FVCoop for the generous assistance. Farmer owned cooperatives working together-it doesn’t get any better than that!,[]
ID_1111300460013674496,I would like to donate this sign to the people in Nebraska who got flooded. Put it where volunteers and victims can read it. Teach them a lesson.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 50, 'end_offset': 58}]"
ID_1111644616330223621,Fris CoAgNews #1 w/Brian Allmer Nebraska Farmers Union Accepting Donations & RMFU Scholarship Reminder,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 32, 'end_offset': 40}]"
ID_1111757437349126144,Band is just warming up at the Starlite. Come join the fun & music at this fundraiser to benefit Nebraska Flood victims.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 97, 'end_offset': 105}]"
ID_1111687171721912320,"Still looking for ways to help those in Nebraska dealing with this months natural disasters? The @GothenburgCDO Ag Committee is matching up to $5,000 in local contributions to the Nebraska Cattlemen Disaster Relief Fund.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 40, 'end_offset': 48}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 180, 'end_offset': 188}]"
ID_1110981978218745858,Video: A Wisconsin family that lost everything to fire in 2017 is loading up supplies and food for livestock to help Nebraska farmers hit hard by this years flooding.,"[{'text': 'Wisconsin', 'type': 'State', 'start_offset': 9, 'end_offset': 18}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 117, 'end_offset': 125}]"
ID_1110989300827598848,Maybe she should check to see what FEMA and volunteers are doing for the farmers in Nebraska right now.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 84, 'end_offset': 92}]"
ID_1112899231579336704,"Senate Republicans wanted a package worth roughly $13.5 billion that would have included aid for those suffering in the aftermath of historic floods that inundated millions of acres of farmland in Nebraska, Missouri, Kansas and Iowa.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 197, 'end_offset': 205}, {'text': 'Missouri', 'type': 'State', 'start_offset': 207, 'end_offset': 215}, {'text': 'Kansas', 'type': 'State', 'start_offset': 217, 'end_offset': 223}, {'text': 'Iowa', 'type': 'State', 'start_offset': 228, 'end_offset': 232}]"
ID_1111075724293754880,Here is the phone number for anyone affected by the floods in Nebraska Iowa ect. 844-385-2192 its 24 /7 & easy to navigate & get help we can be so much better we can be #EBUNTU,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 62, 'end_offset': 70}, {'text': 'Iowa', 'type': 'State', 'start_offset': 71, 'end_offset': 75}]"
ID_1112350052394127360,"Im raising money for Floods in Missouri, Nebraska and Iowa. Click to Donate:  via @gofundme","[{'text': 'Missouri', 'type': 'State', 'start_offset': 31, 'end_offset': 39}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 41, 'end_offset': 49}, {'text': 'Iowa', 'type': 'State', 'start_offset': 54, 'end_offset': 58}]"
ID_1111063753141952512,Nebraska as a state just cannot lose to Wisconsin. Help us out people,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 0, 'end_offset': 8}, {'text': 'Wisconsin', 'type': 'State', 'start_offset': 40, 'end_offset': 49}]"
ID_1110351065130717185,@ImLarryFlynt Meanwhile in Nebraska roads and bridges are destroyed people are underwater and thats not a national emergency?,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 27, 'end_offset': 35}]"
ID_1113224298557263873,"Farmers helping farmers, we dont care if you live a mile down the road or 2,000 miles across the U.S. were here to help each other support anyone we can in any way we can. Nate Like organized a hay convoy from Ohio to Nebraska #NebraskaStrong","[{'text': 'U.S.', 'type': 'Country', 'start_offset': 97, 'end_offset': 101}, {'text': 'Ohio', 'type': 'State', 'start_offset': 210, 'end_offset': 214}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 218, 'end_offset': 226}]"
ID_1110357475209805826,"RT @nimasprout: Bumping this again, a lot of people in the midwest need supplies for the flood relief in midwest.",[]
ID_1112427138819354624,"@Bethenny I think Nebraska could use you. Theyre still recovering and needing help , truck loads of feed are coming across state lines. Not a lot of media but Im sure could use you ! Xoxoxo #bestrong","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 18, 'end_offset': 26}]"
ID_1110528217436192768,Justin Timberlake is doing his part to help the Nebraska flooding victims.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 48, 'end_offset': 56}]"
